seqID_header_	cls_	hmm_comb_	dtolID_	def_one_	def_two_	feature_	seqID_	start_	end_	length_	method_	plant_type_	class_	centromere_status_	ltr_identity_	rownames.tag
SUPER_4_43931851__43944535-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuUrba1	NA	NA	Gypsy_LTR_retrotransposon	SUPER_4	43931851	43944535	12685	intact	dicot	Transposon	IN	1	SUPER_4_43931851__43944535-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuUrba1
Chr16_28400308__28413087-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	28400308	28413087	12780	intact	dicot	Satellite	IN	1	Chr16_28400308__28413087-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr14_25459441__25472202-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr14	25459441	25472202	12762	intact	dicot	Satellite	OUT	1	Chr14_25459441__25472202-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr2_27689116__27701899-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	27689116	27701899	12784	intact	dicot	Satellite	OUT	0.9988	Chr2_27689116__27701899-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr7_22232435__22245087-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	22232435	22245087	12653	intact	dicot	Satellite	IN	0.9969	Chr7_22232435__22245087-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr13_28324695__28337480-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr13	28324695	28337480	12786	intact	dicot	Satellite	IN	1	Chr13_28324695__28337480-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr21_24976500__24989274-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr21	24976500	24989274	12775	intact	dicot	Satellite	IN	0.9994	Chr21_24976500__24989274-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr13_36068228__36080754-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr13	36068228	36080754	12527	intact	dicot	Satellite	OUT	0.9987	Chr13_36068228__36080754-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
SUPER_7_29479126__29491809-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuUrba1	NA	NA	Gypsy_LTR_retrotransposon	SUPER_7	29479126	29491809	12684	intact	dicot	Transposon	OUT	0.9981	SUPER_7_29479126__29491809-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuUrba1
Chr21_23731932__23744622-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr21	23731932	23744622	12691	intact	dicot	Satellite	OUT	0.9994	Chr21_23731932__23744622-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr15_11745044__11757802-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	11745044	11757802	12759	intact	dicot	Satellite	OUT	0.9994	Chr15_11745044__11757802-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr5_24177924__24190606-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	24177924	24190606	12683	intact	dicot	Satellite	IN	1	Chr5_24177924__24190606-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr17_20795599__20807981-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	20795599	20807981	12383	intact	dicot	Satellite	IN	0.9987	Chr17_20795599__20807981-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr1_35808813__35821388-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	35808813	35821388	12576	intact	dicot	Satellite	IN	0.9981	Chr1_35808813__35821388-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr3_29718806__29732719-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	29718806	29732719	13914	intact	dicot	Satellite	OUT	0.9968	Chr3_29718806__29732719-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr14_26094937__26107725-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr14	26094937	26107725	12789	intact	dicot	Satellite	IN	0.997	Chr14_26094937__26107725-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr16_30775836__30788600-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	30775836	30788600	12765	intact	dicot	Satellite	OUT	0.9994	Chr16_30775836__30788600-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr10_27230917__27243473-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	27230917	27243473	12557	intact	dicot	Satellite	OUT	0.9987	Chr10_27230917__27243473-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr13_28390529__28403300-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr13	28390529	28403300	12772	intact	dicot	Satellite	IN	1	Chr13_28390529__28403300-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr4_34057084__34069748-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	34057084	34069748	12665	intact	dicot	Satellite	OUT	0.9987	Chr4_34057084__34069748-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr17_25749951__25762657-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	25749951	25762657	12707	intact	dicot	Satellite	OUT	0.9982	Chr17_25749951__25762657-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr12_22112525__22125373-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	22112525	22125373	12849	intact	dicot	Satellite	IN	1	Chr12_22112525__22125373-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr21_24026800__24039586-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr21	24026800	24039586	12787	intact	dicot	Satellite	IN	0.9994	Chr21_24026800__24039586-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr1_35659570__35672326-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	35659570	35672326	12757	intact	dicot	Satellite	IN	0.9994	Chr1_35659570__35672326-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr4_20739805__20752294-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	20739805	20752294	12490	intact	dicot	Satellite	OUT	0.998	Chr4_20739805__20752294-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr15_18849167__18861790-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	18849167	18861790	12624	intact	dicot	Satellite	OUT	1	Chr15_18849167__18861790-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr5_23100035__23112735-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	23100035	23112735	12701	intact	dicot	Satellite	IN	0.9981	Chr5_23100035__23112735-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr9_23356957__23369720-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	23356957	23369720	12764	intact	dicot	Satellite	IN	0.9988	Chr9_23356957__23369720-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr10_20930059__20942837-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	20930059	20942837	12779	intact	dicot	Satellite	IN	0.9982	Chr10_20930059__20942837-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr10_18147808__18160564-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	18147808	18160564	12757	intact	dicot	Satellite	OUT	0.9988	Chr10_18147808__18160564-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr20_6261797__6274545-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr20	6261797	6274545	12749	intact	dicot	Satellite	OUT	0.9994	Chr20_6261797__6274545-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr21_25587525__25600327-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr21	25587525	25600327	12803	intact	dicot	Satellite	IN	1	Chr21_25587525__25600327-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
SUPER_4_37470357__37483004-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuUrba1	NA	NA	Gypsy_LTR_retrotransposon	SUPER_4	37470357	37483004	12648	intact	dicot	Transposon	OUT	0.9975	SUPER_4_37470357__37483004-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuUrba1
Chr7_22431751__22444521-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	22431751	22444521	12771	intact	dicot	Satellite	IN	0.9976	Chr7_22431751__22444521-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
SUPER_4_43282326__43294985-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuUrba1	NA	NA	Gypsy_LTR_retrotransposon	SUPER_4	43282326	43294985	12660	intact	dicot	Transposon	OUT	0.9975	SUPER_4_43282326__43294985-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuUrba1
Chr2_33439773__33452526-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	33439773	33452526	12754	intact	dicot	Satellite	OUT	0.9982	Chr2_33439773__33452526-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
SUPER_3_43575150__43587631-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuUrba1	NA	NA	Gypsy_LTR_retrotransposon	SUPER_3	43575150	43587631	12482	intact	dicot	Transposon	IN	1	SUPER_3_43575150__43587631-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuUrba1
Chr3_34309579__34322175-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	34309579	34322175	12597	intact	dicot	Satellite	IN	0.9981	Chr3_34309579__34322175-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr16_26634836__26647681-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	26634836	26647681	12846	intact	dicot	Satellite	IN	0.9988	Chr16_26634836__26647681-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr18_24389031__24401690-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	24389031	24401690	12660	intact	dicot	Satellite	IN	1	Chr18_24389031__24401690-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr10_15427512__15438835-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	15427512	15438835	11324	intact	dicot	Satellite	OUT	1	Chr10_15427512__15438835-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr20_9978182__9990955-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr20	9978182	9990955	12774	intact	dicot	Satellite	IN	0.9976	Chr20_9978182__9990955-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr9_23415240__23427844-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	23415240	23427844	12605	intact	dicot	Satellite	IN	0.9981	Chr9_23415240__23427844-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr7_23118021__23130757-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	23118021	23130757	12737	intact	dicot	Satellite	OUT	0.9994	Chr7_23118021__23130757-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr16_26549095__26561895-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	26549095	26561895	12801	intact	dicot	Satellite	IN	0.9988	Chr16_26549095__26561895-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr11_24470039__24482794-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	24470039	24482794	12756	intact	dicot	Satellite	IN	0.9915	Chr11_24470039__24482794-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr11_19593748__19606363-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	19593748	19606363	12616	intact	dicot	Satellite	OUT	1	Chr11_19593748__19606363-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr21_24864770__24876659-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr21	24864770	24876659	11890	intact	dicot	Satellite	IN	0.9982	Chr21_24864770__24876659-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr1_36942870__36955723-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	36942870	36955723	12854	intact	dicot	Satellite	IN	1	Chr1_36942870__36955723-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr2_32100418__32112956-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	32100418	32112956	12539	intact	dicot	Satellite	IN	0.9968	Chr2_32100418__32112956-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr15_13564284__13576992-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	13564284	13576992	12709	intact	dicot	Satellite	IN	0.9988	Chr15_13564284__13576992-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr5_23471810__23484495-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	23471810	23484495	12686	intact	dicot	Satellite	IN	1	Chr5_23471810__23484495-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr1_35965177__35978026-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	35965177	35978026	12850	intact	dicot	Satellite	IN	1	Chr1_35965177__35978026-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr1_36526854__36539647-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	36526854	36539647	12794	intact	dicot	Satellite	IN	0.9988	Chr1_36526854__36539647-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr10_19645010__19657726-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	19645010	19657726	12717	intact	dicot	Satellite	IN	0.9994	Chr10_19645010__19657726-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr10_19744106__19756821-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	19744106	19756821	12716	intact	dicot	Satellite	IN	0.9994	Chr10_19744106__19756821-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr10_20629993__20642793-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	20629993	20642793	12801	intact	dicot	Satellite	IN	0.9994	Chr10_20629993__20642793-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr10_20652291__20665093-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	20652291	20665093	12803	intact	dicot	Satellite	IN	1	Chr10_20652291__20665093-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr18_24456731__24469476-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	24456731	24469476	12746	intact	dicot	Satellite	IN	0.9976	Chr18_24456731__24469476-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr18_26358081__26370893-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	26358081	26370893	12813	intact	dicot	Satellite	OUT	1	Chr18_26358081__26370893-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr2_30868701__30881501-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	30868701	30881501	12801	intact	dicot	Satellite	IN	1	Chr2_30868701__30881501-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr4_28943257__28956051-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	28943257	28956051	12795	intact	dicot	Satellite	IN	0.9988	Chr4_28943257__28956051-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr7_20902730__20915501-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	20902730	20915501	12772	intact	dicot	Satellite	IN	1	Chr7_20902730__20915501-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr9_19551790__19564539-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	19551790	19564539	12750	intact	dicot	Satellite	OUT	1	Chr9_19551790__19564539-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr14_23910525__23923122-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr14	23910525	23923122	12598	intact	dicot	Satellite	OUT	0.9955	Chr14_23910525__23923122-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr11_21776128__21788728-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	21776128	21788728	12601	intact	dicot	Satellite	OUT	0.9975	Chr11_21776128__21788728-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr1_35099011__35111815-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	35099011	35111815	12805	intact	dicot	Satellite	IN	1	Chr1_35099011__35111815-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr12_27703414__27716194-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	27703414	27716194	12781	intact	dicot	Satellite	OUT	1	Chr12_27703414__27716194-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr7_20467673__20480484-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	20467673	20480484	12812	intact	dicot	Satellite	IN	0.997	Chr7_20467673__20480484-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr9_23985835__23998418-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	23985835	23998418	12584	intact	dicot	Satellite	OUT	0.9974	Chr9_23985835__23998418-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr9_20255773__20266206-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	20255773	20266206	10434	intact	dicot	Satellite	OUT	1	Chr9_20255773__20266206-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr15_13427387__13439934-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	13427387	13439934	12548	intact	dicot	Satellite	IN	0.9981	Chr15_13427387__13439934-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr21_29944667__29957262-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr21	29944667	29957262	12596	intact	dicot	Satellite	OUT	0.9994	Chr21_29944667__29957262-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
SUPER_10_21126807__21139440-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuUrba1	NA	NA	Gypsy_LTR_retrotransposon	SUPER_10	21126807	21139440	12634	intact	dicot	Transposon	OUT	1	SUPER_10_21126807__21139440-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuUrba1
Chr12_21472090__21484621-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	21472090	21484621	12532	intact	dicot	Satellite	IN	0.9993	Chr12_21472090__21484621-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr10_19989346__20002204-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	19989346	20002204	12859	intact	dicot	Satellite	IN	1	Chr10_19989346__20002204-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr1_32226146__32238953-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	32226146	32238953	12808	intact	dicot	Satellite	OUT	0.9994	Chr1_32226146__32238953-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr18_23917020__23929803-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	23917020	23929803	12784	intact	dicot	Satellite	IN	1	Chr18_23917020__23929803-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr16_26018192__26030027-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	26018192	26030027	11836	intact	dicot	Satellite	IN	1	Chr16_26018192__26030027-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr16_27617585__27630377-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	27617585	27630377	12793	intact	dicot	Satellite	IN	1	Chr16_27617585__27630377-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr16_25511493__25524327-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	25511493	25524327	12835	intact	dicot	Satellite	IN	0.9994	Chr16_25511493__25524327-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
Chr11_23370319__23382846-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	drGeuRiva1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	23370319	23382846	12528	intact	dicot	Satellite	IN	0.9967	Chr11_23370319__23382846-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/drGeuRiva1
